Z,c,T_K,qdot_Jm3s
0.066900,0.557587,1397.4613,5.3713e+08
0.066900,0.559894,1401.0714,5.4595e+08
0.066900,0.561093,1402.9458,5.5056e+08
0.066900,0.562697,1405.4497,5.5676e+08
0.066900,0.565077,1409.1602,5.6603e+08
0.066900,0.567452,1412.8557,5.7535e+08
0.066900,0.569821,1416.5361,5.8473e+08
0.066900,0.572085,1420.0466,5.9377e+08
0.066900,0.573313,1421.9473,5.9870e+08
0.066900,0.574873,1424.3617,6.0499e+08
0.066900,0.577227,1427.9972,6.1454e+08
0.066900,0.579575,1431.6186,6.2414e+08
0.066900,0.581918,1435.2253,6.3379e+08
0.066900,0.584193,1438.7204,6.4322e+08
0.066900,0.585458,1440.6615,6.4851e+08
0.066900,0.586915,1442.8951,6.5460e+08
0.066900,0.589243,1446.4591,6.6439e+08
0.066900,0.591567,1450.0096,6.7423e+08
0.066900,0.593885,1453.5460,6.8411e+08
0.066900,0.596199,1457.0692,6.9403e+08
0.066900,0.597544,1459.1143,6.9982e+08
0.066900,0.598841,1461.0851,7.0542e+08
0.066900,0.601134,1464.5631,7.1537e+08
0.066900,0.603434,1468.0458,7.2540e+08
0.066900,0.605728,1471.5151,7.3546e+08
0.066900,0.608019,1474.9717,7.4556e+08
0.066900,0.609560,1477.2946,7.5238e+08
0.066900,0.610760,1479.1005,7.5770e+08
0.066900,0.612904,1482.3250,7.6725e+08
0.066900,0.615181,1485.7430,7.7743e+08
0.066900,0.617454,1489.1482,7.8764e+08
0.066900,0.619722,1492.5412,7.9786e+08
0.066900,0.621491,1495.1849,8.0587e+08
0.066900,0.622628,1496.8805,8.1103e+08
0.066900,0.624560,1499.7602,8.1981e+08
0.066900,0.626816,1503.1162,8.3010e+08
0.066900,0.629067,1506.4603,8.4040e+08
0.066900,0.631314,1509.7925,8.5071e+08
0.066900,0.633332,1512.7807,8.5999e+08
0.066900,0.634460,1514.4481,8.6520e+08
0.066900,0.636108,1516.8832,8.7281e+08
0.066900,0.638343,1520.1801,8.8315e+08
0.066900,0.640574,1523.4657,8.9349e+08
0.066900,0.642801,1526.7398,9.0384e+08
0.066900,0.645024,1530.0028,9.1420e+08
0.066900,0.646280,1531.8421,9.2005e+08
0.066900,0.647593,1533.7664,9.2618e+08
0.066900,0.649769,1536.9482,9.3634e+08
0.066900,0.651981,1540.1776,9.4668e+08
0.066900,0.654189,1543.3961,9.5702e+08
0.066900,0.656393,1546.6042,9.6735e+08
0.066900,0.658092,1549.0724,9.7531e+08
0.066900,0.659197,1550.6772,9.8049e+08
0.066900,0.661098,1553.4336,9.8941e+08
0.066900,0.663292,1556.6098,9.9970e+08
0.066900,0.665482,1559.7754,1.0100e+09
0.066900,0.667668,1562.9311,1.0202e+09
0.066900,0.669812,1566.0198,1.0303e+09
0.066900,0.670785,1567.4202,1.0348e+09
0.066900,0.672336,1569.6499,1.0421e+09
0.066900,0.674512,1572.7753,1.0523e+09
0.066900,0.676686,1575.8906,1.0624e+09
0.066900,0.678856,1578.9965,1.0725e+09
0.066900,0.681023,1582.0930,1.0826e+09
0.066900,0.682587,1584.3265,1.0899e+09
0.066900,0.683682,1585.8865,1.0950e+09
0.066900,0.685648,1588.6869,1.1041e+09
0.066900,0.687806,1591.7544,1.1141e+09
0.066900,0.689960,1594.8128,1.1240e+09
0.066900,0.692111,1597.8623,1.1339e+09
0.066900,0.694260,1600.9031,1.1437e+09
0.066900,0.695095,1602.0830,1.1476e+09
0.066900,0.696714,1604.3701,1.1549e+09
0.066900,0.698847,1607.3792,1.1646e+09
0.066900,0.700987,1610.3925,1.1743e+09
0.066900,0.703124,1613.3974,1.1840e+09
0.066900,0.705258,1616.3940,1.1935e+09
0.066900,0.706974,1618.7995,1.2012e+09
0.066900,0.707825,1619.9926,1.2050e+09
0.066900,0.709815,1622.7771,1.2138e+09
0.066900,0.711941,1625.7478,1.2232e+09
0.066900,0.714065,1628.7104,1.2325e+09
0.066900,0.716186,1631.6650,1.2417e+09
0.066900,0.718304,1634.6118,1.2509e+09
0.066900,0.719421,1636.1629,1.2557e+09
0.066900,0.720715,1637.9605,1.2613e+09
0.066900,0.722829,1640.8906,1.2703e+09
0.066900,0.724940,1643.8132,1.2792e+09
0.066900,0.727049,1646.7264,1.2880e+09
0.066900,0.729156,1649.6359,1.2967e+09
0.066900,0.731261,1652.5353,1.3054e+09
0.066900,0.731707,1653.1496,1.3072e+09
0.066900,0.733656,1655.8333,1.3152e+09
0.066900,0.735756,1658.7170,1.3236e+09
0.066900,0.737854,1661.5969,1.3320e+09
0.066900,0.739950,1664.4671,1.3402e+09
0.066900,0.742045,1667.3333,1.3484e+09
0.066900,0.743854,1669.8042,1.3553e+09
0.066900,0.744429,1670.5883,1.3575e+09
0.066900,0.746519,1673.4405,1.3654e+09
0.066900,0.748608,1676.2833,1.3732e+09
0.066900,0.750695,1679.1227,1.3809e+09
0.066900,0.752780,1681.9532,1.3884e+09
0.066900,0.754864,1684.7802,1.3959e+09
0.066900,0.756166,1686.5418,1.4005e+09
0.066900,0.757237,1687.9911,1.4042e+09
0.066900,0.759318,1690.8059,1.4114e+09
0.066900,0.761397,1693.6114,1.4184e+09
0.066900,0.763476,1696.4148,1.4253e+09
0.066900,0.765553,1699.2093,1.4320e+09
0.066900,0.767556,1701.9033,1.4384e+09
0.066900,0.768526,1703.2059,1.4414e+09
0.066900,0.769993,1705.1735,1.4459e+09
0.066900,0.772067,1707.9544,1.4522e+09
0.066900,0.774140,1710.7280,1.4583e+09
0.066900,0.776213,1713.4991,1.4643e+09
0.066900,0.778284,1716.2633,1.4700e+09
0.066900,0.780089,1718.6704,1.4749e+09
0.066900,0.780961,1719.8302,1.4772e+09
0.066900,0.782713,1722.1618,1.4818e+09
0.066900,0.784780,1724.9098,1.4870e+09
0.066900,0.786846,1727.6520,1.4920e+09
0.066900,0.788910,1730.3876,1.4969e+09
0.066900,0.790973,1733.1178,1.5015e+09
0.066900,0.792514,1735.1558,1.5048e+09
0.066900,0.793447,1736.3873,1.5068e+09
0.066900,0.795378,1738.9376,1.5108e+09
0.066900,0.797435,1741.6467,1.5147e+09
0.066900,0.799489,1744.3522,1.5185e+09
0.066900,0.801542,1747.0497,1.5220e+09
0.066900,0.803593,1749.7427,1.5254e+09
0.066900,0.804839,1751.3761,1.5272e+09
0.066900,0.805955,1752.8394,1.5289e+09
0.066900,0.807975,1755.4838,1.5316e+09
0.066900,0.810021,1758.1598,1.5343e+09
0.066900,0.812066,1760.8282,1.5365e+09
0.066900,0.814109,1763.4933,1.5387e+09
0.066900,0.816130,1766.1239,1.5404e+09
0.066900,0.817102,1767.3898,1.5412e+09
0.066900,0.818476,1769.1751,1.5421e+09
0.066900,0.820515,1771.8239,1.5434e+09
0.066900,0.822553,1774.4667,1.5443e+09
0.066900,0.824590,1777.1066,1.5451e+09
0.066900,0.826627,1779.7401,1.5454e+09
0.066900,0.828589,1782.2753,1.5455e+09
0.066900,0.829363,1783.2736,1.5454e+09
0.066900,0.830982,1785.3630,1.5452e+09
0.066900,0.833017,1787.9839,1.5446e+09
0.066900,0.835052,1790.6024,1.5438e+09
0.066900,0.837086,1793.2166,1.5425e+09
0.066900,0.839121,1795.8277,1.5410e+09
0.066900,0.841020,1798.2625,1.5393e+09
0.066900,0.841630,1799.0439,1.5386e+09
0.066900,0.843476,1801.4049,1.5365e+09
0.066900,0.845512,1804.0077,1.5339e+09
0.066900,0.847550,1806.6093,1.5310e+09
0.066900,0.849588,1809.2074,1.5275e+09
0.066900,0.851629,1811.8050,1.5238e+09
0.066900,0.853436,1814.1041,1.5202e+09
0.066900,0.853955,1814.7637,1.5191e+09
0.066900,0.856000,1817.3591,1.5144e+09
0.066900,0.858047,1819.9543,1.5094e+09
0.066900,0.860097,1822.5502,1.5040e+09
0.066900,0.862150,1825.1462,1.4982e+09
0.066900,0.864206,1827.7427,1.4918e+09
0.066900,0.865832,1829.7943,1.4865e+09
0.066900,0.866554,1830.7038,1.4840e+09
0.066900,0.868620,1833.3053,1.4768e+09
0.066900,0.870690,1835.9089,1.4690e+09
0.066900,0.872766,1838.5149,1.4606e+09
0.066900,0.874847,1841.1247,1.4518e+09
0.066900,0.876934,1843.7388,1.4425e+09
0.066900,0.878139,1845.2461,1.4369e+09
0.066900,0.879321,1846.7238,1.4312e+09
0.066900,0.881424,1849.3488,1.4207e+09
0.066900,0.883533,1851.9788,1.4095e+09
0.066900,0.885651,1854.6148,1.3978e+09
0.066900,0.887776,1857.2571,1.3855e+09
0.066900,0.889790,1859.7569,1.3732e+09
0.066900,0.890583,1860.7400,1.3683e+09
0.066900,0.892355,1862.9356,1.3569e+09
0.066900,0.894509,1865.6010,1.3425e+09
0.066900,0.896673,1868.2737,1.3274e+09
0.066900,0.898846,1870.9539,1.3115e+09
0.066900,0.901006,1873.6148,1.2951e+09
0.066900,0.902519,1875.4757,1.2833e+09
0.066900,0.903529,1876.7156,1.2751e+09
0.066900,0.905734,1879.4209,1.2569e+09
0.066900,0.907948,1882.1338,1.2378e+09
0.066900,0.910172,1884.8543,1.2179e+09
0.066900,0.912407,1887.5828,1.1972e+09
0.066900,0.914344,1889.9433,1.1786e+09
0.066900,0.915199,1890.9846,1.1702e+09
0.066900,0.917226,1893.4490,1.1498e+09
0.066900,0.919495,1896.2036,1.1263e+09
0.066900,0.921775,1898.9657,1.1018e+09
0.066900,0.924064,1901.7329,1.0763e+09
0.066900,0.926162,1904.2656,1.0522e+09
0.066900,0.927219,1905.5386,1.0398e+09
0.066900,0.928986,1907.6662,1.0187e+09
0.066900,0.931297,1910.4428,9.9019e+08
0.066900,0.933615,1913.2213,9.6076e+08
0.066900,0.935939,1916.0014,9.3036e+08
0.066900,0.938133,1918.6202,9.0079e+08
0.066900,0.939318,1920.0325,8.8450e+08
0.066900,0.940932,1921.9526,8.6194e+08
0.066900,0.943274,1924.7350,8.2842e+08
0.066900,0.945623,1927.5179,7.9391e+08
0.066900,0.947977,1930.3009,7.5843e+08
0.066900,0.950234,1932.9620,7.2359e+08
0.066900,0.951473,1934.4206,7.0413e+08
0.066900,0.953033,1936.2552,6.7931e+08
0.066900,0.955406,1939.0388,6.4085e+08
0.066900,0.957784,1941.8222,6.0155e+08
0.066900,0.960167,1944.6056,5.6141e+08
0.066900,0.962471,1947.2910,5.2196e+08
0.066900,0.963669,1948.6849,5.0126e+08
0.066900,0.965290,1950.5705,4.7300e+08
0.066900,0.967693,1953.3631,4.3075e+08
0.066900,0.970104,1956.1625,3.8804e+08
0.066900,0.972521,1958.9712,3.4506e+08
0.066900,0.974871,1961.7077,3.0333e+08
0.066900,0.975895,1962.9034,2.8523e+08
0.066900,0.977715,1965.0364,2.5327e+08
0.066900,0.980153,1967.9189,2.1115e+08
0.066900,0.982596,1970.8532,1.7016e+08
0.066900,0.985043,1973.8743,1.3093e+08
0.066900,0.987443,1976.9832,9.5021e+07
0.066900,0.988135,1977.9221,8.5275e+07
0.066900,0.990285,1981.0501,5.7264e+07
0.066900,0.992732,1985.3830,3.0818e+07
0.066900,0.995169,1992.4658,1.2701e+07
0.066900,0.997594,2011.7812,3.5684e+06
0.066900,1.000000,2035.6909,5.4556e+03
0.068119,0.000000,300.0000,4.8714e+02
0.068119,0.002877,305.6853,8.6681e+01
0.068119,0.005624,312.8784,4.9591e+02
0.068119,0.008325,320.0167,1.2411e+03
0.068119,0.010993,327.0376,2.3661e+03
0.068119,0.012120,329.9862,2.9609e+03
0.068119,0.014014,334.9259,4.1129e+03
0.068119,0.016618,341.6772,6.0183e+03
0.068119,0.019213,348.3604,8.3381e+03
0.068119,0.021792,354.9589,1.1056e+04
0.068119,0.023858,360.2124,1.3630e+04
0.068119,0.025017,363.1555,1.5092e+04
0.068119,0.027259,368.8223,1.8333e+04
0.068119,0.029793,375.1881,2.2521e+04
0.068119,0.032315,381.4904,2.7210e+04
0.068119,0.034826,387.7335,3.2447e+04
0.068119,0.036369,391.5553,3.5960e+04
0.068119,0.037805,395.1024,3.9435e+04
0.068119,0.040164,400.9062,4.5681e+04
0.068119,0.042644,406.9809,5.2932e+04
0.068119,0.045115,413.0072,6.0901e+04
0.068119,0.047553,418.9277,6.9508e+04
0.068119,0.048816,421.9846,7.4337e+04
0.068119,0.050376,425.7538,8.0508e+04
0.068119,0.052824,431.6446,9.1086e+04
0.068119,0.055264,437.4922,1.0276e+05
0.068119,0.057697,443.3081,1.1512e+05
0.068119,0.059955,448.6790,1.2781e+05
0.068119,0.061219,451.6801,1.3538e+05
0.068119,0.062883,455.6196,1.4583e+05
0.068119,0.065298,461.3183,1.6221e+05
0.068119,0.067708,466.9839,1.7993e+05
0.068119,0.070112,472.6163,1.9909e+05
0.068119,0.072273,477.6617,2.1769e+05
0.068119,0.073521,480.5693,2.2900e+05
0.068119,0.075239,484.5640,2.4533e+05
0.068119,0.077629,490.1018,2.6973e+05
0.068119,0.080014,495.6110,2.9605e+05
0.068119,0.082395,501.0913,3.2442e+05
0.068119,0.084517,505.9617,3.5169e+05
0.068119,0.085749,508.7822,3.6840e+05
0.068119,0.087475,512.7276,3.9245e+05
0.068119,0.089844,518.1257,4.2813e+05
0.068119,0.092210,523.4992,4.6642e+05
0.068119,0.094572,528.8483,5.0744e+05
0.068119,0.096696,533.6442,5.4679e+05
0.068119,0.097927,536.4198,5.7037e+05
0.068119,0.099615,540.2151,6.0490e+05
0.068119,0.101968,545.4957,6.5492e+05
0.068119,0.104318,550.7527,7.0878e+05
0.068119,0.106666,555.9880,7.6619e+05
0.068119,0.108816,560.7701,8.2213e+05
0.068119,0.110071,563.5557,8.5616e+05
0.068119,0.111679,567.1190,9.0163e+05
0.068119,0.114019,572.2903,9.7131e+05
0.068119,0.116357,577.4431,1.0449e+06
0.068119,0.118692,582.5760,1.1232e+06
0.068119,0.120883,587.3778,1.2004e+06
0.068119,0.122194,590.2450,1.2488e+06
0.068119,0.123682,593.4966,1.3055e+06
0.068119,0.126012,598.5742,1.3980e+06
0.068119,0.128340,603.6331,1.4959e+06
0.068119,0.130667,608.6760,1.5986e+06
0.068119,0.132902,613.5102,1.7020e+06
0.068119,0.134306,616.5381,1.7698e+06
0.068119,0.135638,619.4091,1.8360e+06
0.068119,0.137960,624.4018,1.9552e+06
0.068119,0.140281,629.3788,2.0802e+06
0.068119,0.142600,634.3408,2.2109e+06
0.068119,0.144880,639.2053,2.3451e+06
0.068119,0.146415,642.4744,2.4386e+06
0.068119,0.147559,644.9064,2.5101e+06
0.068119,0.149875,649.8227,2.6593e+06
0.068119,0.152191,654.7253,2.8144e+06
0.068119,0.154505,659.6135,2.9760e+06
0.068119,0.156819,664.4895,3.1431e+06
0.068119,0.158519,668.0640,3.2703e+06
0.068119,0.159468,670.0563,3.3427e+06
0.068119,0.161767,674.8763,3.5226e+06
0.068119,0.164079,679.7121,3.7096e+06
0.068119,0.166391,684.5361,3.9029e+06
0.068119,0.168703,689.3483,4.1026e+06
0.068119,0.170529,693.1429,4.2653e+06
0.068119,0.171493,695.1418,4.3525e+06
0.068119,0.173647,699.6042,4.5519e+06
0.068119,0.175958,704.3804,4.7722e+06
0.068119,0.178268,709.1460,4.9990e+06
0.068119,0.180579,713.9012,5.2323e+06
0.068119,0.182521,717.8883,5.4334e+06
0.068119,0.183530,719.9584,5.5395e+06
0.068119,0.185524,724.0405,5.7535e+06
0.068119,0.187835,728.7644,6.0076e+06
0.068119,0.190147,733.4787,6.2685e+06
0.068119,0.192459,738.1836,6.5361e+06
0.068119,0.194501,742.3303,6.7784e+06
0.068119,0.195585,744.5271,6.9090e+06
0.068119,0.197408,748.2196,7.1317e+06
0.068119,0.199722,752.8968,7.4211e+06
0.068119,0.202037,757.5656,7.7175e+06
0.068119,0.204352,762.2263,8.0210e+06
0.068119,0.206479,766.4991,8.3061e+06
0.068119,0.207660,768.8658,8.4677e+06
0.068119,0.209310,772.1710,8.6951e+06
0.068119,0.211628,776.8077,9.0215e+06
0.068119,0.213948,781.4371,9.3555e+06
0.068119,0.216269,786.0595,9.6972e+06
0.068119,0.218465,790.4243,1.0028e+07
0.068119,0.219757,792.9888,1.0226e+07
0.068119,0.221239,795.9260,1.0455e+07
0.068119,0.223564,800.5278,1.0822e+07
0.068119,0.225890,805.1228,1.1197e+07
0.068119,0.228219,809.7117,1.1582e+07
0.068119,0.230468,814.1368,1.1961e+07
0.068119,0.231878,816.9067,1.2203e+07
0.068119,0.233205,819.5108,1.2433e+07
0.068119,0.235539,824.0821,1.2846e+07
0.068119,0.237874,828.6481,1.3268e+07
0.068119,0.240211,833.2090,1.3700e+07
0.068119,0.242501,837.6685,1.4132e+07
0.068119,0.244022,840.6277,1.4423e+07
0.068119,0.245218,842.9512,1.4658e+07
0.068119,0.247562,847.4976,1.5123e+07
0.068119,0.249908,852.0396,1.5598e+07
0.068119,0.252256,856.5774,1.6085e+07
0.068119,0.254575,861.0512,1.6577e+07
0.068119,0.256186,864.1531,1.6927e+07
0.068119,0.257287,866.2723,1.7167e+07
0.068119,0.259643,870.7968,1.7694e+07
0.068119,0.262001,875.3177,1.8234e+07
0.068119,0.264361,879.8352,1.8787e+07
0.068119,0.266703,884.3102,1.9348e+07
0.068119,0.268369,887.4894,1.9754e+07
0.068119,0.269420,889.4898,2.0017e+07
0.068119,0.271788,893.9978,2.0615e+07
0.068119,0.274160,898.5029,2.1227e+07
0.068119,0.276534,903.0041,2.1858e+07
0.068119,0.278898,907.4784,2.2501e+07
0.068119,0.280566,910.6316,2.2964e+07
0.068119,0.281623,912.6261,2.3262e+07
0.068119,0.284006,917.1196,2.3946e+07
0.068119,0.286392,921.6097,2.4649e+07
0.068119,0.288781,926.0977,2.5371e+07
0.068119,0.291171,930.5793,2.6112e+07
0.068119,0.292773,933.5786,2.6619e+07
0.068119,0.293903,935.6920,2.6983e+07
0.068119,0.296302,940.1729,2.7769e+07
0.068119,0.298704,944.6520,2.8576e+07
0.068119,0.301109,949.1284,2.9408e+07
0.068119,0.303517,953.6030,3.0261e+07
0.068119,0.304983,956.3238,3.0792e+07
0.068119,0.306265,958.7000,3.1263e+07
0.068119,0.308681,963.1707,3.2170e+07
0.068119,0.311099,967.6398,3.3101e+07
0.068119,0.313521,972.1071,3.4059e+07
0.068119,0.315946,976.5724,3.5045e+07
0.068119,0.317191,978.8616,3.5560e+07
0.068119,0.318714,981.6592,3.6201e+07
0.068119,0.321146,986.1215,3.7248e+07
0.068119,0.323582,990.5823,3.8324e+07
0.068119,0.326022,995.0416,3.9430e+07
0.068119,0.328464,999.4990,4.0570e+07
0.068119,0.329389,1001.1844,4.1007e+07
0.068119,0.331252,1004.5772,4.1906e+07
0.068119,0.333703,1009.0321,4.3116e+07
0.068119,0.336156,1013.4857,4.4360e+07
0.068119,0.338614,1017.9379,4.5639e+07
0.068119,0.341074,1022.3886,4.6956e+07
0.068119,0.341569,1023.2828,4.7225e+07
0.068119,0.343883,1027.4590,4.8500e+07
0.068119,0.346351,1031.9070,4.9899e+07
0.068119,0.348823,1036.3544,5.1335e+07
0.068119,0.351299,1040.7997,5.2815e+07
0.068119,0.353424,1044.6098,5.4114e+07
0.068119,0.354124,1045.8635,5.4549e+07
0.068119,0.356608,1050.3070,5.6118e+07
0.068119,0.359095,1054.7492,5.7731e+07
0.068119,0.361585,1059.1900,5.9389e+07
0.068119,0.364080,1063.6296,6.1094e+07
0.068119,0.365678,1066.4695,6.2209e+07
0.068119,0.366928,1068.6901,6.3094e+07
0.068119,0.369428,1073.1234,6.4902e+07
0.068119,0.371934,1077.5597,6.6758e+07
0.068119,0.374444,1081.9942,6.8668e+07
0.068119,0.376957,1086.4277,7.0628e+07
0.068119,0.377986,1088.2413,7.1446e+07
0.068119,0.379834,1091.4944,7.2936e+07
0.068119,0.382346,1095.9086,7.5002e+07
0.068119,0.384871,1100.3381,7.7137e+07
0.068119,0.387399,1104.7668,7.9325e+07
0.068119,0.389610,1108.6325,8.1284e+07
0.068119,0.390650,1110.4485,8.2222e+07
0.068119,0.392820,1114.2364,8.4206e+07
0.068119,0.395360,1118.6605,8.6586e+07
0.068119,0.397904,1123.0840,8.9024e+07
0.068119,0.400452,1127.5058,9.1527e+07
0.068119,0.402139,1130.4301,9.3218e+07
0.068119,0.403540,1132.8570,9.4641e+07
0.068119,0.405914,1136.9608,9.7101e+07
0.068119,0.408473,1141.3783,9.9810e+07
0.068119,0.411035,1145.7946,1.0259e+08
0.068119,0.413484,1150.0072,1.0531e+08
0.068119,0.414799,1152.2667,1.0679e+08
0.068119,0.416530,1155.2375,1.0877e+08
0.068119,0.419104,1159.6485,1.1177e+08
0.068119,0.421682,1164.0586,1.1485e+08
0.068119,0.424263,1168.4668,1.1800e+08
0.068119,0.426321,1171.9752,1.2056e+08
0.068119,0.427586,1174.1298,1.2216e+08
0.068119,0.429799,1177.8927,1.2500e+08
0.068119,0.432391,1182.2959,1.2839e+08
0.068119,0.434988,1186.6971,1.3187e+08
0.068119,0.437516,1190.9751,1.3532e+08
0.068119,0.439161,1193.7538,1.3761e+08
0.068119,0.440556,1196.1084,1.3957e+08
0.068119,0.443164,1200.5042,1.4331e+08
0.068119,0.445775,1204.8985,1.4712e+08
0.068119,0.448390,1209.2900,1.5103e+08
0.068119,0.450747,1213.2425,1.5462e+08
0.068119,0.451756,1214.9319,1.5618e+08
0.068119,0.453997,1218.6808,1.5968e+08
0.068119,0.456623,1223.0664,1.6386e+08
0.068119,0.459252,1227.4478,1.6813e+08
0.068119,0.461880,1231.8213,1.7249e+08
0.068119,0.463516,1234.5393,1.7524e+08
0.068119,0.464873,1236.7905,1.7755e+08
0.068119,0.467495,1241.1363,1.8208e+08
0.068119,0.470113,1245.4676,1.8669e+08
0.068119,0.472726,1249.7832,1.9138e+08
0.068119,0.475334,1254.0815,1.9615e+08
0.068119,0.475816,1254.8755,1.9704e+08
0.068119,0.478297,1258.9568,2.0167e+08
0.068119,0.480891,1263.2143,2.0660e+08
0.068119,0.483477,1267.4529,2.1160e+08
0.068119,0.486056,1271.6725,2.1668e+08
0.068119,0.487696,1274.3514,2.1995e+08
0.068119,0.488986,1276.4562,2.2256e+08
0.068119,0.491549,1280.6336,2.2779e+08
0.068119,0.494105,1284.7924,2.3309e+08
0.068119,0.496655,1288.9319,2.3847e+08
0.068119,0.499198,1293.0534,2.4392e+08
0.068119,0.499978,1294.3168,2.4561e+08
0.068119,0.502087,1297.7279,2.5022e+08
0.068119,0.504615,1301.8091,2.5583e+08
0.068119,0.507136,1305.8727,2.6150e+08
0.068119,0.509651,1309.9190,2.6725e+08
0.068119,0.511723,1313.2472,2.7205e+08
0.068119,0.512734,1314.8695,2.7441e+08
0.068119,0.515009,1318.5162,2.7978e+08
0.068119,0.517503,1322.5066,2.8574e+08
0.068119,0.519991,1326.4802,2.9177e+08
0.068119,0.522473,1330.4361,2.9788e+08
0.068119,0.524103,1333.0311,3.0193e+08
0.068119,0.525443,1335.1618,3.0529e+08
0.068119,0.527761,1338.8446,3.1116e+08
0.068119,0.530223,1342.7480,3.1746e+08
0.068119,0.532679,1346.6345,3.2384e+08
0.068119,0.535129,1350.5051,3.3028e+08
0.068119,0.536459,1352.6038,3.3381e+08
0.068119,0.537984,1355.0070,3.3788e+08
0.068119,0.540352,1358.7334,3.4427e+08
0.068119,0.542783,1362.5533,3.5091e+08
0.068119,0.545209,1366.3575,3.5761e+08
0.068119,0.547627,1370.1431,3.6436e+08
0.068119,0.548783,1371.9522,3.6762e+08
0.068119,0.550379,1374.4456,3.7214e+08
0.068119,0.552788,1378.2021,3.7902e+08
0.068119,0.555190,1381.9428,3.8597e+08
0.068119,0.557587,1385.6682,3.9297e+08
0.068119,0.559894,1389.2481,3.9977e+08
0.068119,0.561093,1391.1069,4.0333e+08
0.068119,0.562697,1393.5900,4.0812e+08
0.068119,0.565077,1397.2700,4.1529e+08
0.068119,0.567452,1400.9349,4.2252e+08
0.068119,0.569821,1404.5850,4.2979e+08
0.068119,0.572085,1408.0672,4.3681e+08
0.068119,0.573313,1409.9536,4.4063e+08
0.068119,0.574873,1412.3476,4.4552e+08
0.068119,0.577227,1415.9545,4.5295e+08
0.068119,0.579575,1419.5474,4.6042e+08
0.068119,0.581918,1423.1255,4.6794e+08
0.068119,0.584193,1426.5932,4.7530e+08
0.068119,0.585458,1428.5200,4.7942e+08
0.068119,0.586915,1430.7359,4.8418e+08
0.068119,0.589243,1434.2726,4.9184e+08
0.068119,0.591567,1437.7961,4.9953e+08
0.068119,0.593885,1441.3060,5.0726e+08
0.068119,0.596199,1444.8030,5.1503e+08
0.068119,0.597544,1446.8325,5.1958e+08
0.068119,0.598841,1448.7887,5.2398e+08
0.068119,0.601134,1452.2410,5.3179e+08
0.068119,0.603434,1455.6981,5.3967e+08
0.068119,0.605728,1459.1422,5.4759e+08
0.068119,0.608019,1462.5739,5.5554e+08
0.068119,0.609560,1464.8801,5.6091e+08
0.068119,0.610760,1466.6737,5.6510e+08
0.068119,0.612904,1469.8754,5.7263e+08
0.068119,0.615181,1473.2692,5.8067e+08
0.068119,0.617454,1476.6505,5.8873e+08
0.068119,0.619722,1480.0198,5.9682e+08
0.068119,0.621491,1482.6454,6.0315e+08
0.068119,0.622628,1484.3294,6.0723e+08
0.068119,0.624560,1487.1893,6.1419e+08
0.068119,0.626816,1490.5226,6.2234e+08
0.068119,0.629067,1493.8442,6.3051e+08
0.068119,0.631314,1497.1543,6.3869e+08
0.068119,0.633332,1500.1227,6.4607e+08
0.068119,0.634460,1501.7798,6.5020e+08
0.068119,0.636108,1504.1990,6.5625e+08
0.068119,0.638343,1507.4744,6.6447e+08
0.068119,0.640574,1510.7386,6.7271e+08
0.068119,0.642801,1513.9918,6.8095e+08
0.068119,0.645024,1517.2343,6.8921e+08
0.068119,0.646280,1519.0630,6.9387e+08
0.068119,0.647593,1520.9743,6.9876e+08
0.068119,0.649769,1524.1364,7.0687e+08
0.068119,0.651981,1527.3463,7.1514e+08
0.068119,0.654189,1530.5454,7.2340e+08
0.068119,0.656393,1533.7344,7.3166e+08
0.068119,0.658092,1536.1867,7.3803e+08
0.068119,0.659197,1537.7808,7.4218e+08
0.068119,0.661098,1540.5235,7.4931e+08
0.068119,0.663292,1543.6791,7.5756e+08
0.068119,0.665482,1546.8281,7.6579e+08
0.068119,0.667668,1549.9643,7.7402e+08
0.068119,0.669812,1553.0368,7.8208e+08
0.068119,0.670785,1554.4275,7.8574e+08
0.068119,0.672336,1556.6457,7.9157e+08
0.068119,0.674512,1559.7539,7.9975e+08
0.068119,0.676686,1562.8523,8.0791e+08
0.068119,0.678856,1565.9411,8.1605e+08
0.068119,0.681023,1569.0216,8.2418e+08
0.068119,0.682587,1571.2427,8.3003e+08
0.068119,0.683682,1572.7942,8.3412e+08
0.068119,0.685648,1575.5818,8.4147e+08
0.068119,0.687806,1578.6318,8.4951e+08
0.068119,0.689960,1581.6765,8.5753e+08
0.068119,0.692111,1584.7088,8.6551e+08
0.068119,0.694260,1587.7359,8.7347e+08
0.068119,0.695095,1588.9092,8.7654e+08
0.068119,0.696714,1591.1848,8.8251e+08
